wine_type,country,grape,year,wine_rating,rating_count,price,light_bold,smooth_tannic,dry_sweet,soft_acidic,taste_count,wine_age,geo_region
Red,Chile,Cabernet Sauvignon,2010,3.7,1526,32.08,68.5922,47.9036,14.2369,41.8186,3891,11,S America
Red,France,Cabernet Sauvignon,2018,3.8,35,48,75.0475,73.1004,5.67344,72.0232,2187,3,W Europe
White,France,Chenin Blanc,2019,3.8,186,59.8,23.0827,47.91798617,5.09361,85,497,2,W Europe
White,France,Riesling,2015,4.4,73,117.17,42.9687,47.91798617,42.1657,77.1456,268,6,W Europe
White,United States,Riesling,2017,3.7,1154,52,42.0631,47.91798617,7.19759,68.4836,2191,4,N America
Red,France,Blend,2014,4.1,526,101.17,73.6441,55.9366,9.06946,52.4036,1605,7,W Europe
Red,Italy,Nebbiolo,2017,4.1,244,104.99,58.9177,66.7559,4.44322,83.1246,538,4,S Europe
White,Austria,Grüner Veltliner,2017,3.6,1072,41.46,19.8371,47.91798617,0.183775,68.0448,1210,4,C/E Europe
Red,Italy,Prugnolo Gentile,2018,3.6,169,67,39.2978,57.5045,6.51635,64.3383,161,3,S Europe
White,France,Chardonnay,2011,4.2,138,109,44.2129,47.91798617,8.54034,66.5897,617,10,W Europe
White,France,Blend,2015,4.1,204,85,57.9595,47.91798617,14.4057,45.4894,300,6,W Europe
Red,France,Blend,2007,3.9,387,74,75.3606,75.7356,6.51153,74.1351,1545,14,W Europe
Red,France,Blend,2014,3.9,150,78,74.0533,68.3594,4.49282,73.3051,313,7,W Europe
Red,Italy,Merlot,2016,3.4,28,50,48.9944,38.2444,9.45278,37.8111,18,5,S Europe
Red,France,Pinot Noir,2018,4.2,60,38.66,33.7684,25.7569,7.79642,61.0267,51,3,W Europe
White,Australia,Sémillon,2015,4.1,124,102.99,57.64164538,47.91798617,10.98216313,55.38421874,1804,6,Oceania
White,South Africa,Riesling,2020,3.8,55,40,57.64164538,47.91798617,10.98216313,55.38421874,496,1,Africa
Red,Spain,Bobal,2017,4.4,101,88.08,65.8122,59.4826,10.6719,59.3878,457,4,S Europe
Red,South Africa,Grenache,2018,3.4,40,33,57.64164538,47.91798617,10.98216313,55.38421874,58,3,Africa
White,South Africa,Chardonnay,2018,4,32,49,57.64164538,47.91798617,10.98216313,55.38421874,895,3,Africa
Red,Italy,Sangiovese,2016,3.8,970,50,49.3423,42.9024,7.73639,46.6708,1420,5,S Europe
Red,Italy,Sangiovese,2018,4.2,46,60,52.8574,45.536,7.6627,48.6984,69,3,S Europe
Red,France,Blend,2005,4.1,162,65.5,68.4022,50.7031,5.6919,50.9491,511,16,W Europe
Red,France,Blend,2016,3.8,410,49.9,62.803,41.6301,2.68683,45.4934,483,5,W Europe
Red,Chile,Merlot,2020,3.1,55,33,63.3979,24.9906,14.578,23.794,45,1,S America
Red,Australia,Shiraz/Syrah,2018,3.6,1854,40.99,77.3471,39.133,16.0569,54.8857,2365,3,Oceania
White,France,Chardonnay,2013,4.1,100,104.75,65.5238,47.91798617,6.94349,49.3621,232,8,W Europe
White,Italy,Vermentino,2019,3.7,241,50,42.5815,47.91798617,24.2034,66.0249,286,2,S Europe
Red,Portugal,Baga,2020,3.9,847,58,71.284,56.8672,4.83461,51.7344,710,1,S Europe
Red,Spain,Bobal,2019,4.2,44,86,65.4628,43.9655,12.9934,47.8295,529,2,S Europe
Red,Italy,Shiraz/Syrah,2017,3.9,608,69.99,50.0191,42.7876,1.10737,47.0374,714,4,S Europe
Red,Spain,Blend,2016,3.8,121,66.83,60.1207,63.2653,7.43195,59.7584,357,5,S Europe
Red,France,Blend,2019,3.8,117,34.02,57.64164538,47.91798617,10.98216313,55.38421874,351,2,W Europe
Red,New Zealand,Pinot Noir,2016,4.3,34,114.55,22.4558,20.1559,7.92335,63.8336,282,5,Oceania
Red,France,Blend,2018,4,52,68,70.6247,69.2798,6.29385,71.9197,328,3,W Europe
White,Georgia,Mtsvane Kakhuri,2019,3.7,43,26,57.64164538,47.91798617,10.98216313,55.38421874,104,2,C/W Asia
Red,Spain,Tempranillo,2018,3.6,107,25.13,51.9043,57.6219,15.0156,61.6222,65,3,S Europe
Red,Italy,Pinot Noir,2012,3.4,141,69.55,28.759,17.8049,6.67921,60.4081,130,9,S Europe
Red,New Zealand,Pinot Noir,2017,4,37,46.56,22.5973,23.4624,8.54284,60.3346,128,4,Oceania
White,France,Chardonnay,2018,4,60,67,62.6524,47.91798617,8.63604,45.3554,65,3,W Europe
Red,United States,Zinfandel,2019,3.7,53,40.99,83.5628,27.1808,42.3734,13.3085,24,2,N America
Red,Italy,Blend,2014,3.8,32,55,54.7101,46.014,0.068965,44.0011,26,7,S Europe
White,France,Viognier,2019,4.1,25,87.25,72.5955,47.91798617,22.7106,25.6016,560,2,W Europe
White,France,Chardonnay,2019,3.8,137,24.75,38.9996,47.91798617,0,65.5952,470,2,W Europe
White,Australia,Viognier,2018,3.6,80,55.99,54.6984,47.91798617,26.9967,6.94074,1100,3,Oceania
Red,Australia,Blend,2019,3.7,83,50,57.64164538,47.91798617,10.98216313,55.38421874,68,2,Oceania
Red,Italy,Primitivo,2019,4.3,2232,68.48,68.427,23.1513,44.9743,14.8394,1465,2,S Europe
Red,France,Blend,2013,3.8,172,70,70.662,54.0142,6.19255,52.9394,723,8,W Europe
Red,France,Blend,2016,3.7,125,101,66.1086,49.0582,6.51618,55.9029,189,5,W Europe
White,United States,Chardonnay,2016,3.8,1152,61,82.8569,47.91798617,34.5462,47.4371,2088,5,N America
White,France,Aligoté,2018,3.7,77,34.02,58.6167,47.91798617,0,52.9,31,3,W Europe
Red,Argentina,Malbec,2018,3.5,3781,43,61.3997,28.3139,18.4844,37.0969,2740,3,S America
Red,Italy,Nebbiolo,2011,4,258,96.83,63.7293,78.297,6.0795,81.8073,425,10,S Europe
Red,Spain,Blend,2016,3.8,576,60,82.2321,49.4526,9.34474,54.0954,539,5,S Europe
Red,Italy,Nebbiolo,2015,4.1,118,119,62.3135,76.179,2.7468,83.7993,655,6,S Europe
Red,France,Malbec,2018,3.7,31,59,57.64164538,47.91798617,10.98216313,55.38421874,202,3,W Europe
Red,Italy,Aglianico,2010,3.9,196,65,83.8806,41.6817,26.7547,34.4433,88,11,S Europe
Red,South Africa,Cabernet Sauvignon,2018,4,46,70,77.0196,61.2383,10.5324,62.0789,237,3,Africa
Red,Italy,Sangiovese,2017,4,2198,101,48.0108,60.3784,7.63969,65.2024,4685,4,S Europe
White,Australia,Viognier,2017,4,107,91,55.1681,47.91798617,24.2888,2.63445,486,4,Oceania
White,France,Blend,2007,4.4,203,108.26,57.64164538,47.91798617,10.98216313,55.38421874,349,14,W Europe
Red,France,Pinot Noir,2015,4.3,196,75,31.21,27.9757,2.81309,57.3815,122,6,W Europe
Red,Australia,Shiraz/Syrah,2019,4.1,61,74,81.5873,45.4547,18.7401,44.1016,1386,2,Oceania
White,Germany,Riesling,2020,4,92,43.25,37.8772,47.91798617,9.23173,81.0424,491,1,W Europe
White,France,Chardonnay,2018,3.9,266,26.29,24.5904,47.91798617,3.18506,85,243,3,W Europe
White,Australia,Chardonnay,2019,4.1,57,72,52.008,47.91798617,14.1784,48.3888,612,2,Oceania
White,France,Sauvignon Blanc,2016,4.2,206,91.25,25.0406,47.91798617,4.02799,67.9102,351,5,W Europe
Red,Australia,Cabernet Sauvignon,2006,4,57,90,68.0641,47.9104,22.2114,52.1953,169,15,Oceania
White,Australia,Riesling,2014,3.9,36,49,36.6756,47.91798617,0,64.6199,38,7,Oceania
Red,France,Blend,2015,3.7,451,44.94,63.87,57.7004,6.52526,62.9609,207,6,W Europe
Red,Spain,Tempranillo,2014,4.3,993,95.99,61.7994,58.0399,15.169,56.6125,1073,7,S Europe
Red,France,Blend,2006,3.8,136,64,73.6242,77.7512,0,71.7075,166,15,W Europe
Red,Spain,Tempranillo,2008,4,1602,80.99,63.4478,62.4029,9.79033,60.0238,3456,13,S Europe
Red,France,Pinot Noir,2015,4.2,139,71.3,28.615,30.4478,0,77.2452,221,6,W Europe
Red,France,Blend,2005,4.1,1178,74.8,71.5898,72.6146,7.4603,70.5353,3110,16,W Europe
Red,Australia,Cabernet Sauvignon,2018,3.7,214,33,66.2617,55.1244,11.0169,52.1048,445,3,Oceania
Red,Spain,Garnacha,2019,3.8,1826,48,85,39.6529,8.34714,45.3736,3308,2,S Europe
White,France,Chardonnay,2018,4.1,74,65,37.8013,47.91798617,2.2812,67.3202,99,3,W Europe
Red,United States,Cabernet Sauvignon,2016,3.6,302,41,84.2039,54.5379,7.62392,47.2893,193,5,N America
White,Spain,Garnacha Blanca,2017,3.7,56,24.44,57.64164538,47.91798617,10.98216313,55.38421874,14,4,S Europe
Red,Spain,Tempranillo,2014,4.3,311,59.77,67.351,57.0646,11.3481,61.5735,1058,7,S Europe
Red,Italy,Blend,2017,4.3,207,93,85,21.845,48.7237,22.2143,701,4,S Europe
Red,Spain,Blend,2014,3.8,245,21.96,61.0407,45.0545,13.7746,42.5677,203,7,S Europe
Red,Italy,Nebbiolo,2017,4.2,117,113,63.0351,75.3998,7.04409,79.7158,1251,4,S Europe
Red,Australia,Barbera,2014,3.9,30,71.56,57.64164538,47.91798617,10.98216313,55.38421874,47,7,Oceania
Red,South Africa,Cabernet Sauvignon,2018,4.3,41,75,78.4505,60.0409,21.1105,54.9517,238,3,Africa
White,New Zealand,Chardonnay,2019,4,79,46.5,52.0955,47.91798617,6.44835,55.8383,442,2,Oceania
Red,France,Gamay,2015,4,58,62,14.1972,20.3309,0.221945,85,82,6,W Europe
White,France,Roussanne,2016,3.9,142,67.25,23.7944,47.91798617,36.0713,56.4011,202,5,W Europe
Red,France,Blend,2019,3.9,70,78,67.2128,53.297,8.11819,52.7802,558,2,W Europe
Red,South Africa,Pinot Noir,2017,3.8,389,45,39.5884,19.3937,10.6816,53.3337,589,4,Africa
Red,France,Cabernet Franc,2018,4,76,68,65.7026,58.7026,6.60848,68.5262,126,3,W Europe
Red,Spain,Tempranillo,2015,4.1,4152,45,64.6062,59.0815,9.46928,59.6439,1808,6,S Europe
Red,Spain,Graciano,2013,4.1,1037,80.99,63.4481,62.4025,9.79095,60.0233,3456,8,S Europe
White,Spain,Albariño,2014,3.7,182,35.53,21.9477,47.91798617,5.81339,67.6006,408,7,S Europe
White,South Africa,Viognier,2020,4.1,31,45,49.4815,47.91798617,24.4382,14.8118,125,1,Africa
White,Spain,Pedro Ximenez,2020,4,73,28.61,57.64164538,47.91798617,10.98216313,55.38421874,821,1,S Europe
Red,South Africa,Shiraz/Syrah,2017,4.2,46,50,64.8818,45.2696,8.51802,53.4596,100,4,Africa
Red,Spain,Blend,2003,3.5,35,86.67,64.2573,40.3546,7.48826,44.5884,703,18,S Europe
White,France,Sauvignon Blanc,2018,4.2,61,119,30.4381,47.91798617,4.80609,69.2856,133,3,W Europe
White,Chile,Chardonnay,2017,3.6,564,37,54.6532,47.91798617,39.0297,27.5838,173,4,S America
Red,Italy,Dolcetto,2019,3.6,44,59,58.6484,42.1169,15.9014,30.7625,192,2,S Europe
White,New Zealand,Sauvignon Blanc,2020,4.1,304,48,31.5719,47.91798617,0.175865,78.6525,554,1,Oceania
Red,Australia,Shiraz/Syrah,2012,3.6,28,49,85,42.2389,22.8622,40.6133,21,9,Oceania
White,Spain,Blend,2013,3.9,138,16.86,57.64164538,47.91798617,10.98216313,55.38421874,15,8,S Europe
White,France,Pinot Grigio,2014,3.8,430,52,41.7939,47.91798617,23.9577,39.0337,893,7,W Europe
White,France,Chardonnay,2015,3.7,145,34.02,42.8284,47.91798617,2.38196,68.2969,76,6,W Europe
White,France,Melon de Bourgogne,2019,3.7,30,18.56,19.6541,47.91798617,5.96504,85,153,2,W Europe
Red,France,Blend,2020,4,29,46.67,57.529,56.7903,10.6326,59.4766,209,1,W Europe
Red,France,Shiraz/Syrah,2018,4.1,114,98.17,78.6252,49.3089,11.1504,56.3585,125,3,W Europe
Red,South Africa,Blend,2018,4.5,174,85,57.64164538,47.91798617,10.98216313,55.38421874,766.0365691,3,Africa
Red,France,Pinot Noir,2019,4.1,29,81,27.932,14.5782,0.14715,67.303,98,2,W Europe
White,France,Blend,2019,3.9,296,48,57.64164538,47.91798617,10.98216313,55.38421874,140,2,W Europe
Red,France,Merlot,2016,4.3,334,73.31,73.3625,53.8558,5.27443,52.0565,1179,5,W Europe
White,Greece,Blend,2017,3.9,72,47.25,57.64164538,47.91798617,10.98216313,55.38421874,88,4,S Europe
Red,Lebanon,Blend,2016,3.9,1240,49,57.64164538,47.91798617,10.98216313,55.38421874,922,5,C/W Asia
White,South Africa,Chenin Blanc,2019,4.5,310,112,40.2718,47.91798617,18.7024,74.753,2395,2,Africa
Red,Spain,Merlot,2018,3.9,66,21.57,55.8147,33.6067,23.0109,46.6124,146,3,S Europe
Red,France,Pinot Noir,2016,4.2,67,99,33.8022,25.5028,11.489,51.7951,54,5,W Europe
Red,Italy,Nebbiolo,2015,3.9,198,49.49,62.1024,74.4775,4.52933,82.4854,206,6,S Europe
Red,China,Blend,2015,3.7,97,70.3,57.64164538,47.91798617,10.98216313,55.38421874,155,6,E Asia
White,South Africa,Chardonnay,2019,3.5,401,38.99,65.1134,47.91798617,23.6837,52.6134,52,2,Africa
Red,France,Pinot Noir,2016,4,174,95,42.3412,34.8144,11.4492,69.5984,282,5,W Europe
Red,Argentina,Malbec,2018,4,1222,46.87,60.4931,33.4405,19.9827,36.053,1437,3,S America
Red,United States,Blend,2017,3.7,91,66,84.6359,61.4891,7.46195,63.3424,36,4,N America
Red,France,Blend,2015,4.1,240,56,70.6121,59.2556,3.17198,53.7397,120,6,W Europe
White,France,Melon de Bourgogne,2012,4.1,62,81,22.4535,47.91798617,4.77041,85,99,9,W Europe
Red,Italy,Nebbiolo,2019,3.9,196,61,63.8846,76.6072,3.28713,80.5784,331,2,S Europe
White,France,Chardonnay,2016,3.8,68,38.75,65.1863,47.91798617,1.94789,52.5078,120,5,W Europe
Red,Spain,Blend,2016,4.1,2581,75,64.7981,52.8471,13.0513,58.0858,1531,5,S Europe
Red,Spain,Tempranillo,2012,4.1,308,65,64.9181,55.7162,14.0089,57.6356,369,9,S Europe
White,Argentina,Torrontés,2020,3.9,407,45.99,51.1816,47.91798617,6.86904,58.5461,394,1,S America
Red,France,Shiraz/Syrah,2019,3.9,721,64,66.7723,50.0581,6.01616,45.6663,938,2,W Europe
Red,France,Gamay,2015,3.5,92,45.48,0,3.41071,0,85,6,6,W Europe
Red,France,Blend,2010,4.1,2007,101,64.8463,63.8788,6.63672,72.11,4932,11,W Europe
Red,Australia,Blend,2016,3.6,193,39,85,58.5816,6.52534,63.8797,252,5,Oceania
Red,France,Blend,2017,3.9,240,67,65.4091,49.1125,7.58738,52.7716,2247,4,W Europe
White,France,Vermentino,2019,3.9,34,55.75,57.64164538,47.91798617,10.98216313,55.38421874,66,2,W Europe
Red,France,Blend,2019,4.3,26,69.8,61.1182,57.1592,3.77062,64.9999,1918,2,W Europe
Red,Spain,Grenache,2014,3.7,130,52,58.1443,56.2781,12.0083,60.543,168,7,S Europe
Red,Italy,Blend,2008,4,26,93,48.707,46.9269,5.7255,50.4035,88,13,S Europe
Red,Italy,Teroldego,2016,3.8,2358,60,60.1232,40.2255,14.2876,36.7921,1868,5,S Europe
Red,New Zealand,Pinot Noir,2017,4.1,99,91.99,26.7438,22.1981,10.8784,63.7089,1119,4,Oceania
White,Argentina,Chardonnay,2019,3.9,89,34,54.4067,47.91798617,16.6791,42.3625,728,2,S America
Red,Italy,Pinot Noir,2012,3.7,90,30,29.1807,24.5258,0.499743,63.6998,115,9,S Europe
Red,France,Blend,2016,3.9,37,93,83.8269,36.9726,8.53846,47.7635,112,5,W Europe
White,Chile,Viognier,2019,3.5,41,44,52.5823,47.91798617,38.9494,6.03797,6,2,S America
Red,Australia,Shiraz/Syrah,2018,4.4,605,111.99,85,48.0142,23.0852,43.6134,1867,3,Oceania
Red,Australia,Cabernet Sauvignon,2015,3.8,46,49,63.8206,52.077,4.91576,49.3812,110,6,Oceania
White,New Zealand,Riesling,2020,4.1,135,35.89,30.3739,47.91798617,35.5095,75.7136,403,1,Oceania
Red,Australia,Blend,2016,4.2,330,112,85,45.3644,10.7281,44.2485,502,5,Oceania
White,Italy,Pinot Grigio,2018,3.7,107,35.5,39.3891,47.91798617,8.53697,40.2113,23,3,S Europe
White,United States,Chardonnay,2016,3.8,1038,57,66.4951,47.91798617,16.9472,55.7953,2166,5,N America
Red,France,Grenache,2017,4.2,199,75,84.5782,40.3552,8.2986,44.9965,1436,4,W Europe
Red,Chile,Blend,2014,4.3,2077,105.12,57.64164538,47.91798617,10.98216313,55.38421874,526,7,S America
Red,South Africa,Cabernet Franc,2017,4.1,70,65,56.2767,57.9599,14.7205,53.9675,312,4,Africa
Red,Portugal,Touriga Nacional,2017,3.6,93,17.32,63.7535,58.1605,8.40069,63.8329,197,4,S Europe
Red,Italy,Blend,2017,4.1,85,67,52.9944,48.495,14.5767,45.601,133,4,S Europe
Red,France,Blend,2008,3.8,81,37.12,66.3121,42.8812,9.24325,43.9212,256,13,W Europe
White,France,Sauvignon Blanc,2019,3.8,570,22.43,57.64164538,47.91798617,10.98216313,55.38421874,109,2,W Europe
Red,South Africa,Pinotage,2018,3.8,2349,42,64.7144,47.0025,9.87567,43.6268,2691,3,Africa
Red,France,Blend,1999,3.8,137,60.83,73.4694,55.8428,6.1643,53.7625,814,22,W Europe
Red,Italy,Nebbiolo,2015,3.9,140,79,59.7307,73.8553,0,83.0534,311,6,S Europe
White,Slovenia,Friulano,2018,3.9,235,59,57.64164538,47.91798617,10.98216313,55.38421874,206,3,C/E Europe
Red,Israel,Blend,2019,4.2,94,105,57.64164538,47.91798617,10.98216313,55.38421874,242,2,C/W Asia
Red,France,Merlot,2016,3.7,31,35,75.4925,52.0919,2.44811,51.5075,259,5,W Europe
White,France,Chardonnay,2016,3.9,59,88.42,44.1917,47.91798617,5.87318,67.0356,277,5,W Europe
Red,Spain,Cabernet Franc,2015,3.5,218,27.14,62.7475,41.6229,12.1803,43.7415,309,6,S Europe
Red,Spain,Tempranillo,2014,4.2,51,58,65.8571,57.6875,0,58.3661,15,7,S Europe
White,Italy,Vermentino,2018,3.8,424,62.99,59.4861,47.91798617,7.33012,38.9599,350,3,S Europe
Red,Italy,Blend,2015,3.6,858,40,73.6655,40.0414,27.9712,30.032,336,6,S Europe
Red,Spain,Unspecified,2015,3.9,53,60.24,44.8162,41.6755,0,56.4365,29,6,S Europe
Red,Italy,Sangiovese,2004,3.4,68,40.49,41.0027,55.3058,3.65517,62.3481,2863,17,S Europe
Red,France,Blend,2019,3.8,29,61,69.3157,59.6489,5.99908,61.2647,54,2,W Europe
Red,United States,Shiraz/Syrah,2012,4.1,84,64.59,72.7386,55.2896,13.0933,45.5768,205,9,N America
Red,France,Blend,2011,4,59,56.45,73.1118,74.1488,8.13752,71.8498,555,10,W Europe
White,Germany,Riesling,2014,3.5,208,34.55,37.9964,47.91798617,35.0912,79.0033,229,7,W Europe
Red,France,Blend,2018,4,159,78,67.2128,53.297,8.11819,52.7802,558,3,W Europe
Red,Italy,Cannonau,2017,3.7,287,55.3,66.2282,40.7602,12.3393,43.6327,332,4,S Europe
Red,France,Blend,2014,3.9,892,98,74.7896,75.2053,10.0547,74.7189,2291,7,W Europe
Red,Spain,Garnacha,2016,3.9,64,62.49,85,46.7974,6.26413,53.8569,263,5,S Europe
Red,Spain,Tempranillo,2005,4.2,298,62.95,68.682,60.1955,11.9184,48.5933,908,16,S Europe
Red,France,Malbec,2018,3.8,372,49,66.8532,51.8209,3.49108,45.2057,732,3,W Europe
Red,Italy,Montepulciano,2019,3.6,95,34,35.0164,44.0246,4.06708,64.8817,1316,2,S Europe
Red,Spain,Tempranillo,2017,3.9,131,69,75.9171,51.8968,7.4756,35.1037,326,4,S Europe
Red,France,Blend,2014,4,100,79,57.64164538,47.91798617,10.98216313,55.38421874,101,7,W Europe
Red,Australia,Cabernet Sauvignon,2017,3.8,56,46,68.0219,50.792,9.95902,52.3908,349,4,Oceania
Red,Italy,Blend,2014,4.3,27,103,85,23.8691,50.3265,27.2988,292,7,S Europe
Red,Italy,Primitivo,2019,3.8,1327,49.99,63.906,27.1685,36.0359,19.7894,916,2,S Europe
Red,Italy,Nerello Mascalese,2020,3.8,72,37.74,60.1992,41.7434,20.1153,44.9517,711,1,S Europe
Red,Australia,Blend,2017,3.8,265,63.99,85,46.9579,13.0341,45.2009,918,4,Oceania
White,United States,Chardonnay,2014,4.2,48,94,60.9541,47.91798617,11.6144,48.999,211,7,N America
Red,France,Shiraz/Syrah,2018,4.5,195,90.25,69.8942,68.471,5.43221,64.8783,588,3,W Europe
Red,France,Blend,2014,4,1137,89.8,72.5259,73.6603,7.19805,71.8864,4629,7,W Europe
Red,France,Pinot Noir,2018,3.9,34,56.83,36.2312,31.3621,0,77.1086,92,3,W Europe
Red,Argentina,Malbec,2014,4,10687,59.99,63.6865,31.4301,20.313,35.6682,9639,7,S America
Red,France,Blend,2014,3.6,67,25,54.5033,49.6735,7.55739,56.657,44,7,W Europe
Red,Italy,Sangiovese,2014,3.3,70,35,33.3038,49.1288,0,64.6904,15,7,S Europe
Red,Spain,Cabernet Sauvignon,2011,3.9,622,59,85,59.9458,11.944,55.7873,308,10,S Europe
White,France,Chardonnay,2018,4.3,34,86.61,67.1506,47.91798617,21.3563,51.4952,102,3,W Europe
White,United States,Chardonnay,2017,4,583,75,83.6341,47.91798617,35.6045,49.6137,1569,4,N America
White,France,Chenin Blanc,2019,4.1,493,67,23.4245,47.91798617,11.0341,85,1253,2,W Europe
White,Italy,Vermentino,2019,3.9,847,64,57.3086,47.91798617,22.8258,55.1723,1239,2,S Europe
Red,France,Blend,2018,3.9,50,51.04,59.5858,56.0992,9.35645,60.6894,182,3,W Europe
Red,Italy,Primitivo,2019,4.1,2363,68.48,83.5162,37.0866,46.0056,22.3144,746,2,S Europe
Red,Spain,Tempranillo,2011,3.8,1874,43,62.8866,60.9669,8.87588,59.6806,1413,10,S Europe
White,France,Sémillon,2015,3.7,271,49.08,63.8258,47.91798617,17.5778,39.0752,478,6,W Europe
Red,Chile,Cabernet Sauvignon,2018,3.5,29,43,72.9929,47.1188,12.6821,43.8139,336,3,S America
White,Chile,Sauvignon Blanc,2020,3.7,394,38.94,45.353,47.91798617,0,68.2055,582,1,S America
White,Italy,Kerner,2020,4,31,65,61.3914,47.91798617,22.9298,55.8706,243,1,S Europe
Red,New Zealand,Shiraz/Syrah,2014,3.7,31,55.87,62.3459,54.8362,13.1924,49.696,110,7,Oceania
Red,Australia,Shiraz/Syrah,2016,3.8,1560,50.4,85,45.2479,20.5974,43.2763,2595,5,Oceania
Red,France,Pinot Noir,2018,4.3,34,80.42,37.4107,29.9442,8.97522,61.5951,187,3,W Europe
Red,Italy,Susumaniello,2018,3.8,432,41.25,77.1412,33.8578,32.2071,25.6529,499,3,S Europe
Red,France,Pinot Noir,2017,4.4,58,71.5,30.0802,21.691,2.01452,58.9848,63,4,W Europe
Red,Australia,Shiraz/Syrah,2016,3.7,80,77,78.8808,46.5978,15.033,44.4612,134,5,Oceania
White,Portugal,Antão Vaz,2017,4.6,2234,118.5,57.64164538,47.91798617,10.98216313,55.38421874,766.0365691,4,S Europe
Red,Italy,Negroamaro,2018,4.3,492,99,85,39.4719,39.4166,23.3544,1778,3,S Europe
White,France,Viognier,2018,4,31,44.39,57.64164538,47.91798617,10.98216313,55.38421874,90,3,W Europe
White,France,Sauvignon Blanc,2019,4.2,383,59.8,20.7317,47.91798617,1.21938,67.5858,790,2,W Europe
Red,South Africa,Merlot,2018,3.9,354,49,63.7272,32.8706,17.0216,40.5338,629,3,Africa
White,Italy,Chardonnay,2020,3.7,72,58,57.5693,47.91798617,26.8337,51.3777,145,1,S Europe
Red,Chile,Merlot,2017,3.7,272,40,62.0451,22.7841,20.5269,22.1003,86,4,S America
Red,Italy,Nebbiolo,2015,4.2,387,115,60.2058,68.339,5.74869,84.814,1534,6,S Europe
Red,France,Pinot Noir,2015,4.2,99,87.25,35.5197,27.2605,8.10307,66.1175,145,6,W Europe
Red,United States,Cabernet Sauvignon,2004,4,94,60,84.9752,51.7784,9.68623,52.3764,2951,17,N America
White,Italy,Garganega,2019,3.4,237,32,29.472,47.91798617,0,59.0487,412,2,S Europe
Red,France,Grenache,2020,3.9,212,56,61.3249,44.1774,15.6309,54.4412,292,1,W Europe
Red,France,Blend,2010,3.5,761,101.95,65.2488,57.0907,8.25762,60.739,982,11,W Europe
Red,Italy,Blend,2017,3.9,43,66,46.1117,58.6564,11.0488,66.0514,197,4,S Europe
Red,France,Pinot Noir,2018,4.3,46,73.25,22.098,23.3134,5.30477,62.8891,403,3,W Europe
White,Portugal,Albariño,2018,4.5,232,79.5,20.9298,47.91798617,1.67036,72.415,254,3,S Europe
Red,Australia,Shiraz/Syrah,2018,3.7,901,28,80.8455,43.1077,16.685,42.3404,719,3,Oceania
White,France,Chenin Blanc,2015,4,28,75.17,57.64164538,47.91798617,10.98216313,55.38421874,35,6,W Europe
Red,France,Blend,2018,3.6,276,50,60.5284,58.0278,0.279645,68.0628,155,3,W Europe
Red,Italy,Sangiovese,2018,3.5,175,35,43.1716,52.5095,0.803933,66.5393,98,3,S Europe
White,France,Blend,2019,3.6,149,45,54.5756,47.91798617,0.764918,51.1203,339,2,W Europe
Red,Australia,Cabernet Sauvignon,2018,3.9,136,44.99,69.1612,52.514,14.2299,54.932,144,3,Oceania
Red,France,Blend,2016,4,78,46,63.0309,54.0216,14.7173,56.2309,48,5,W Europe
White,France,Blend,2019,3.6,354,45,61.0231,47.91798617,12.1923,37.0073,125,2,W Europe
Red,France,Gamay,2019,3.9,282,49.8,8.02017,22.4029,8.02447,84.2318,673,2,W Europe
Red,France,Blend,2005,3.9,237,85,75.4988,74.6361,2.45851,74.4053,2692,16,W Europe
Red,United States,Cabernet Sauvignon,2010,3.8,462,58,85,52.7574,4.43875,42.7951,1404,11,N America
Red,Australia,Shiraz/Syrah,2015,3.1,264,32.08,83.0802,42.1137,23.5002,40.2089,309,6,Oceania
